datasets,spl,single_ans,conversations,answer
iam_evi,sample,Evidence,"Overall, Wolf refuses a differentiation in status between humans and animals by not considering the empirical rationales as substantive and by generally regarding all living beings capable of suffering as equally worthy of protection.",['Evidence']
iam_evi,sample,Evidence,"One view, held by some thinkers in history, holds that humans have no duties of any kind to animals.",['Evidence']
iam_evi,sample,Evidence,Add to this the horrible practice of “captains picking teams” or the dreaded “changeroom”…and we have a situation ripe for bullying to occur which has the potential to destroy self-esteem…not nurture it.,['Evidence']
iam_evi,sample,Evidence,The most recent research on breakfast and weight—from BMJ—actually found that people who ate breakfast tended to eat more calories in a day.,['Evidence']
iam_evi,sample,Evidence,"Sub-acute toxicity is where the drug is given to the animals for four to six weeks in doses below the level at which it causes rapid poisoning, in order to discover if any toxic drug metabolites build up over time.",['Evidence']
iam_evi,sample,Evidence,"Cutting trees provides for regeneration, improved habitat for many species, maintains forest health, and helps us shape forests for the future.",['Evidence']
iam_evi,sample,Evidence,"Victoria, Australia introduced legislation to ban anonymous sperm and egg donation in 1998.",['Evidence']
iam_evi,sample,Evidence,"According to a running list kept by University of Sydney Professor of Public Health Simon Chapman, wind farm noise has been blamed for more than 200 symptoms including herpes, weight loss, weight gain, cancer, nose bleeds, nocturia, dental infections, nightmares and vibrating lips.",['Evidence']
iam_evi,sample,Evidence,"They more often fail to complete college, and generally earn incomes less than $25,000 [ref].",['Evidence']
iam_evi,sample,Evidence,There is evidence of an increase in vaccine refusal in the United States and of geographic clustering of refusals that results in outbreaks.,['Evidence']
iam_evi,sample,Evidence,"A number of countries such as India and African nations have histories of seeking generic cheaper versions of expensive drugs for infections such as HIV, something that has often been resisted by pharmaceutical companies.",['Evidence']
iam_evi,sample,Evidence,"Physicist Amory Lovins has said that following hundreds of blackouts in 2005, Cuba reorganized its electricity transmission system into networked microgrids and cut the occurrence of blackouts to zero within two years, limiting damage even after two hurricanes [ref].",['Evidence']
iam_evi,sample,Evidence,"A more narrow definition of a cultural conflict dates to Daniel Bell's 1962 essay, Crime as an American Way of Life, and focuses on criminal-enabling consequences of a clash in cultural values [ref].",['Evidence']
iam_evi,sample,Evidence,"When we look at Whitby’s assessment data, we can compare our students to their peers at other schools to determine what we’re doing well within our educational continuum and where we need to invest more time and resources.",['Evidence']
iam_evi,sample,Evidence,"“The local producer adds creative elements that make either the product or materials used more appropriate to the place.” For example, an area where sheep are raised might make lambs wool socks and other goods.",['Evidence']
iam_evi,sample,Evidence,"The show has been known to show some of the craziest parents who have made their children go on crazy diets just to lose their baby fat and have spent over $4,000 on a single pageant.",['Evidence']
iam_evi,sample,Evidence,"Beauty pageants happen at local, county, state, national, and international levels when looking at the competitions from a U.S. perspective.",['Evidence']
iam_evi,sample,Evidence,"Many students even update their ID number, their class number and other information relating to personal security.",['Evidence']
iam_evi,sample,Evidence,"With the added adoption of mHealth, eHealth and wearable technologies the volume of data will continue to increase.",['Evidence']
iam_evi,sample,Evidence,"In the UK, if you wish to obtain a parental order you are only permitted to pay the surrogate’s reasonable expenses, typically around £15,000.",['Evidence']
iam_evi,sample,Evidence,"The maximum nutrient loss occurs around year two, and returns to pre-clearcutting levels by year four [ref].",['Evidence']
iam_evi,sample,Evidence,What determines a worker’s wage is the extent to which consumers want more of the things that the worker is capable of producing.,['Evidence']
iam_evi,sample,Evidence,Each organ sold on a market could potentially save the life (and improve the quality of life) of its recipient [ref].,['Evidence']
iam_evi,sample,Evidence,"Distance education programs can act as a catalyst for institutional innovation[66] and are at least as effective as face-to-face learning programs [ref], especially if the instructor is knowledgeable and skilled [ref].",['Evidence']
iam_evi,sample,Evidence,"In 2007, the International Monetary Fund suggested that inequality levels may have increased due to the introduction of new technology and foreign investment in developing countries.",['Evidence']
iam_evi,sample,Evidence,"The notion of a war against terrorism has proven contentious, with critics charging that it has been exploited by participating governments to pursue long-standing policy/military objectives [ref], reduce civil liberties [ref], and infringe upon human rights.",['Evidence']
iam_evi,sample,Evidence,The Internet never forgets and does not make a distinction between a good or bad representation of you.,['Evidence']
iam_evi,sample,Evidence,"According to the article, High Tech or High Risks: Moral Panics About Girls Online, it suggests that young girls are more at risks because they are often represented through products of play in transgressive poses because they often manipulate other users online by making themselves look older than what they actually appear which can attract sexual predators.",['Evidence']
iam_evi,sample,Evidence,"Seed company Monsanto received the next largest share (21%), followed by US consumers (9%), the rest of the world (6%), and the germplasm supplier, Delta and Pine Land Company (5%) [ref].",['Evidence']
iam_evi,sample,Evidence,Thomson's variant of this argument draws an analogy between forcing a woman to continue an unwanted pregnancy and forcing a person to allow his body to be used to maintain blood homeostasis (as a dialysis machine is used) for another person suffering from kidney failure.,['Evidence']
iam_evi,sample,Evidence,"The First Amendment of the U.S. Constitution states, “Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof.” In the ruling for Cantwell v. Connecticut (1939; 9-0), the U.S. Supreme Court held that state and local governments’ infringement upon religious freedom is also unconstitutional.",['Evidence']
iam_evi,sample,Evidence,"In the long run, increased movement of capital between countries tends to favor owners of capital more than any other group; in the short run, owners and workers in specific sectors in capital-exporting countries bear much of the burden of adjusting to increased movement of capital [ref].",['Evidence']
iam_evi,sample,Evidence,"A modern wind farm, when installed on agricultural land, has one of the lowest environmental impacts of all energy sources:[28]",['Evidence']
iam_evi,sample,Evidence,"But research suggests that the more information kids have about sex, the better-off they’ll be—particularly for young people who might otherwise feel marginalized in mainstream society.",['Evidence']
iam_evi,sample,Evidence,"In another example, there may be expectations that the cloned individuals would act identically to the human from which they were cloned, which could infringe on the right to self-determination.",['Evidence']
iam_evi,sample,Evidence,Stem cell therapy is the use of stem cells to treat or prevent a disease or condition.,['Evidence']
iam_evi,sample,Evidence,Institutions also consider communicating information through the usage of technology a vital part in student success.,['Evidence']
iam_evi,sample,Evidence,"States like Alabama, Arkansas, Florida, Kentucky, South Carolina, Tennessee, Virginia, Arizona, California, Utah and Washington still send hardcore criminals to die, by gas inhalation, lethal injection or hanging.",['Evidence']
iam_evi,sample,Evidence,For reasons of national security it makes sense to retain the capacity to produce what is necessary to win a war and to protect the domestic population.,['Evidence']
iam_evi,sample,Evidence,"The Hague Conference Permanent Bureau identified the question of citizenship of these children as a pressing problem in the Permanent Bureau 2014 Study (Hague Conference Permanent Bureau, 2014a: 84-94) [ref].",['Evidence']
iam_evi,sample,Evidence,"An editorial published by the People's Daily expressed the view that while activists understand dogs as companion animals, neither the Chinese legal system nor the current Chinese public recognizes them with this special status.",['Evidence']
iam_evi,sample,Evidence,Some online courses have even been recommended for university credit [5].,['Evidence']
iam_evi,sample,Evidence,"According to scientists at Yale University, clearing forests changes the environment of the microbial communities within the soil, and causes a loss of biodiversity in regards to the microbes since biodiversity is actually highly dependent on soil texture [ref].",['Evidence']
iam_evi,sample,Evidence,"Developments in crop technologies have resulted in huge volumes of farming yields over the last 2 decades, but it is speculated that this may not be sufficient in the next 2 decades.",['Evidence']
iam_evi,sample,Evidence,"There are potential risks in slaughtering, handling and consuming meat from sick or drugged dogs.",['Evidence']
iam_evi,sample,Evidence,"Even breathing in low doses of cigarette smoke can increase one's risk of heart attack, said David Meyers, M.D., M.P.H., professor of Cardiology and Preventive Medicine, University of Kansas School of Medicine and lead investigator of the study, which is the most comprehensive analysis of related studies to date.",['Evidence']
iam_evi,sample,Evidence,"Opp said that the urgency for these resources will make everyone not follow the guidelines creating a catastrophe, but as we said it won't be in the immediate future but after investigations and when this is needed more, say, three decades (which is still soon but not immediate, so we don't contradict ourselves).",['Evidence']
iam_evi,sample,Evidence,"Animal research has also contributed to major advances in understanding and treating conditions such as breast cancer, brain injury, childhood leukemia, cystic fibrosis, malaria, multiple sclerosis, tuberculosis, and many others, and was instrumental in the development of pacemakers, cardiac valve substitutes, and anesthetics [ref].",['Evidence']
iam_evi,sample,Evidence,"“Something close to 20 other African nations, led by Kenya, believe a legal trade helps drive demand for ivory to the point where it overwhelms frameworks and institutions put in place to manage that legal trade,” Graham told Mongabay.",['Evidence']
iam_evi,sample,Evidence,"“There are a lot of psychologists that think the hoarding shows have helped raise awareness about how common it is and how to get help for it, as well,” she added.",['Evidence']
iam_evi,sample,Evidence,"For a country like China with a controversial human rights record, hosting a major sporting event can be a way to gain greater international acceptance.",['Evidence']
iam_evi,sample,Evidence,"People who are homeless, living in poverty, elderly people and those living in rural or remote communities may have little or no access to computers and the Internet; in contrast, middle class and upper-class people in urban areas have very high rates of computer and Internet access.",['Evidence']
iam_evi,sample,Evidence,"Clearcutting may lead to increased stream flow during storms, loss of habitat and species diversity, opportunities for invasive and weedy species, and negative impacts on scenery [ref], as well as a decrease in property values; diminished recreation, hunting, and fishing opportunities [ref].",['Evidence']
iam_evi,sample,Evidence,Parents act as arbitrator in their children’s education.,['Evidence']
iam_evi,sample,Evidence,"As scavengers, vultures keep our ecosystems clean and healthy.",['Evidence']
iam_evi,sample,Evidence,"In amicus briefs in important cases, in lobbying before Congress, and in its statements to the public, the MPAA has advocated strong protection of intellectual-property rights.",['Evidence']
iam_evi,sample,Evidence,"Many countries upgrade communication and transportation systems, buildings, infrastructure, and housing.",['Evidence']
iam_evi,sample,Evidence,"Thus, players' value and salary is determined by data collected throughout the season [ref].",['Evidence']
iam_evi,sample,Evidence,"It is often said the Internet is a new frontier, and there is a line of argument to the effect that social interaction, cooperation and conflict among users resembles the anarchistic and violent American frontier of the early 19th century.",['Evidence']
iam_evi,sample,Evidence,"As of February 2018, about 80,000 applications are available for teacher use [ref].",['Evidence']
iam_evi,sample,Evidence,"This means that kids can spend more hours learning subjects that really interest them, or more time can be devoted on lessons they find most difficult.",['Evidence']
iam_evi,sample,Evidence,"This is beneficial because students have the opportunity to combine new opinions with their own, and develop a solid foundation for learning [ref].",['Evidence']
iam_evi,sample,Evidence,"The immigrants' thinking, their norms, practices, customs and values shape, extend and influence the native country's culture (Leitkultur).",['Evidence']
iam_evi,sample,Evidence,"), are often best learnt ‘on-the-job’ or through an apprenticeship.",['Evidence']
iam_evi,sample,Evidence,Some early work has supported this view (e.g.,['Evidence']
iam_evi,sample,Evidence,"If no legal relationship is established, the child cannot be sure of receiving financial support from the non-biologically related partner, and is not guaranteed an inheritance if that partner dies without leaving a will [ref].",['Evidence']
iam_evi,sample,Evidence,"Also, the increasing improvements in technology have resulted in many school libraries having a partnership with digital publishers that offer course materials for free, which can help students significantly with educational costs [ref].",['Evidence']
iam_evi,sample,Evidence,Apart from useful websites there is a diversity of casinos for gamblers as well as social networks to waste your valuable time and sometimes even money.,['Evidence']
iam_evi,sample,Evidence,"For example, American citizens contest media coverage of various social and political events as they see fit, inserting their voices into the narratives about America's past and present and shaping their own collective memories [ref].",['Evidence']
iam_evi,sample,Evidence,“I did shift from being against the death penalty to thinking that if it has a significant deterrent effect it’s probably justified.”,['Evidence']
iam_evi,sample,Evidence,School challenges you with difficult circumstances to help you grow as an individual.,['Evidence']
iam_evi,sample,Evidence,"Forty percent of litter collected during coastal cleanup day in Manhattan Beach was cigarette butts, according to city officials.",['Evidence']
iam_evi,sample,Evidence,Nuclear disarmament refers both to the act of reducing or eliminating nuclear weapons and to the end state of a nuclear-free world.,['Evidence']
iam_evi,sample,Evidence,This increases demand and business revenue.,['Evidence']
iam_evi,sample,Evidence,Divorce can be expensive in more ways than one.,['Evidence']
iam_evi,sample,Evidence,The school authorities are putting the entire weight of the government in favor of more premarital sex…That is the absolute game plan of the ultra-liberal radical left.,['Evidence']
iam_evi,sample,Evidence,She described wranglers set on increasing intensity and drama between contestants as well as a psychiatrist who claimed to work on all the Fox shows (and didn’t take kindly to her question about the “do no harm” clause of medical training).,['Evidence']
iam_evi,sample,Evidence,"While e-reader implementation in the classroom can be costly, it reduces how many books a student needs to carry.",['Evidence']
iam_evi,sample,Evidence,"As shown by China’s state media, who following criticism of the dog festival every year, release opinion pieces lashing out at other countries’ animal rights records.",['Evidence']
iam_evi,sample,Evidence,"The study further revealed that for those persons who visit museums but are unable to visit more often, the main barriers are lack of time (54%), travel distance (30%), and a lack of transportation (15%).",['Evidence']
iam_evi,sample,Evidence,"They also have higher circulating clotting factors (vitamin K, prothrombin and platelets).",['Evidence']
iam_evi,sample,Evidence,The risk is higher among those that sit still more than 5 hours per day.,['Evidence']
iam_evi,sample,Evidence,"Chat rooms, instant messaging, Internet forums, social networking sites, cell phones, and even video game consoles have all been accused of attracting online predators.",['Evidence']
iam_evi,sample,Evidence,The International Renewable Energy Agency (IRENA) is an intergovernmental organization for promoting the adoption of renewable energy worldwide.,['Evidence']
iam_evi,sample,Evidence,"After World War II, nuclear weapons were also developed by the Soviet Union (1949), the United Kingdom (1952), France (1960), and the People's Republic of China (1964), which contributed to the state of conflict and extreme tension that became known as the Cold War.",['Evidence']
iam_evi,sample,Evidence,The study by the Council of Economic Advisers calculated that raising the minimum wage reduces crime by 3 to 5 percent.,['Evidence']
iam_evi,sample,Evidence,"The same study highlighted that, rather than resulting in a lower headcount, the technology was deployed in such a way as to achieve more work and greater productivity with the same number of people.",['Evidence']
iam_evi,sample,Evidence,"Killing the bull is the ultimate form of cruelty to the bull, but the cruelty starts the moment the bull arrives at the ring’s holding pen and goes through the entire show, not only during the killing.",['Evidence']
iam_evi,sample,Evidence,"For instance, the 2018 indie platforming game Celeste grappled with themes involving depression and self-doubt in a masterful fashion.",['Evidence']
iam_evi,sample,Evidence,A 1995 survey of US chiropractors found that about one third believed there was no scientific proof that immunization prevents disease [ref].,['Evidence']
iam_evi,sample,Evidence,Increasing integration of these financial markets between countries leads to the emergence of a global capital marketplace or a single world market.,['Evidence']
iam_evi,sample,Evidence,"Due to the vague boundaries between privacy and personal information, today people are willing to distinguish this boundary between online behavior and offline ID.",['Evidence']
iam_evi,sample,Evidence,"Researchers suggest that these events strengthen skills, such as interpersonal communications, self-assurance, and public speaking, which prove to be useful in future career paths [ref].",['Evidence']
iam_evi,sample,Evidence,"Thirty years later, we are still enjoying that movie.",['Evidence']
iam_evi,sample,Evidence,"Of course, colleges require applicants to have passed Algebra II for admission, so Duncan may need a lesson in causation vs. correlation.",['Evidence']
iam_evi,sample,Evidence,A number of animal rights and animal welfare groups undertake anti-bullfighting actions in Spain and other countries.,['Evidence']
iam_evi,sample,Evidence,"A further 60 or so are under construction, and many more are planned.",['Evidence']
iam_evi,sample,Evidence,The goal of the prenuptial agreement is to ensure that the people you want to be in control of this wealth when you are gone or divorced have the authority to do what you want them to do.,['Evidence']
iam_evi,sample,Evidence,"The show's winner, Bobby Banhart, claimed that he never saw Ms. Tequila again after the show finished taping, and that he was not given her telephone number [ref].",['Evidence']
iam_evi,sample,Evidence,"“An estimated ~71% increase in ivory smuggling out of Africa corroborates this finding, while corresponding patterns are absent from natural elephant mortality, Chinese purchases of other precious materials, poaching of other species, and alternative explanatory variables,” they wrote.",['Evidence']
iam_evi,sample,Evidence,The Kardashian family is one such group of reality television personalities who were subject to this criticism in the 2010s [ref].,['Evidence']
iam_evi,sample,Evidence,"Results: “Of the total milk offered to School Breakfast Program participants, 45 percent was wasted.",['Evidence']
iam_evi,sample,Evidence,"The right way to go is to liberate those that don’t want to participate, and allow those that are extremely keen to go to academies that focus their talents more efficiently than a regular school ever could.",['Evidence']
iam_evi,sample,Evidence,"[Patents] projected an artificial idol of the single inventor, radically denigrated the role of the intellectual commons, and blocked a path to this commons for other citizens — citizens who were all, on this account, potential inventors too.",['Evidence']
iam_evi,sample,Evidence,It's combination of an artistic part and a technical part.,['Evidence']
iam_evi,sample,Evidence,"The main cost of small wind turbines is the purchase and installation process, which averages between $48,000 and $65,000 per installation.",['Evidence']
iam_evi,sample,Evidence,There are also cases where convicts who have been released for parole after serving only part of their sentences – even life sentences – have murdered again after returning to society.,['Evidence']
iam_evi,sample,Evidence,The researchers concluded that the surrogacy families continued to function well.,['Evidence']
iam_evi,sample,Evidence,"In a report written for a major private forest owner publication, three extension specialists—a forestry professor, an assistant dean of a major college of forestry, and a state forest health specialist—agree that clear-cutting is a necessary silvicultural practice.",['Evidence']
iam_evi,sample,Evidence,Providing the student a feeling of belonging to the university or institution will assist with feelings of isolation; this can be done through ensuring links to university support systems and the library are accessible and operable [ref].,['Evidence']
iam_evi,sample,Evidence,"Evidently there were no volunteers, which is why he had to take his business to California, where pre-birth orders are available to secure a client's rights to the child he's commissioned.",['Evidence']
iam_evi,sample,Evidence,"It has been demonstrated that direct-to-consumer ads have contributed to the frequency of requests made by patients towards their physicians to prescribe analgesic drugs, including opioids.",['Evidence']
iam_evi,sample,Evidence,Each and all human have the right to communicate in a manner they esteem fit thus by banning reality TV show we would repudiate with their popularity based right to pass on their grievances and perspectives.,['Evidence']
iam_evi,sample,Evidence,"The good news is that the beneficial effects of smoking bans appear to be fairly immediate, with declines in reported heart attack cases within 3 months.",['Evidence']
iam_evi,sample,Evidence,"A good job of enforcing prohibition will earn them their month’s salary, a pittance compared to what they stand to make by letting booze flow.",['Evidence']
iam_evi,sample,Evidence,"There is also a concern that, in aviation, the female body is not as adept at handling the increased g-forces experienced by combat pilots.",['Evidence']
iam_evi,sample,Evidence,"In other words, conserving nature is a staggeringly good investment.",['Evidence']
iam_evi,sample,Evidence,"Although the legal funding for the ESA ceased in October 1992, the Congress continues to funnel taxpayer money into its projects, without the assurance of getting any measurable economic benefit.",['Evidence']
iam_evi,sample,Evidence,"Second, they find a large increase in the income earned both at the destination and in the original village.",['Evidence']
iam_evi,sample,Evidence,An allergic reaction to contrast dye for CT scans and MRIs is 15 times more likely.,['Evidence']
iam_evi,sample,Evidence,"In addition the Swiss will apply an incremental tax reduction based on the economics of producing the fuel, regardless of where it was produced.",['Evidence']
iam_evi,sample,Evidence,"For Mathematics Extension 1, the figures are 7 per cent in regional schools and 17 per cent in Sydney metropolitan schools.",['Evidence']
iam_evi,sample,Evidence,"What’s more, the seemingly endless choice also leads to people not following through on swipes or messages, and staying on treating these apps like a never-ending carousel of romantic and sexual promises.",['Evidence']
iam_evi,sample,Evidence,"It generates the energy used in its construction in just 3 months of operation, yet its operational lifetime is 20–25 years.",['Evidence']
iam_evi,sample,Evidence,Societies ruled by law expect their governments to pursue justice.,['Evidence']
iam_evi,sample,Evidence,"“Singer counseled parents to seek extended time on the exams, including by having their children purport to have learning disabilities in order to obtain medical documentation that ACT, Inc. and the College Board typically required before granting students extended time,” reads the indictment from the Massachusetts Department of Justice.",['Evidence']
iam_evi,sample,Evidence,"There are many married couples in society today who do not have children of their own, often by choice, and infertile couples, who cannot conceive children, are still permitted to marry.",['Evidence']
iam_evi,sample,Evidence,Organisations such as World Wildlife Fund focus on the preservation of nature and the reduction of the most pressing threats to the diversity of life on Earth [ref].,['Evidence']
iam_evi,sample,Evidence,"To the greatest extent, it just seems like common sense to us that any company would want to communicate with people through print.",['Evidence']
iam_evi,sample,Evidence,According to the Convention of the Rights of the Child (art.,['Evidence']
iam_evi,sample,Evidence,"The respect for animal rights in Jainism, Hinduism, and Buddhism derives from the doctrine of ahimsa [ref].",['Evidence']
iam_evi,sample,Evidence,"But since a fetus does have such a future, the overwhelming majority of deliberate abortions are placed in the same moral category as killing an innocent adult human being [ref].",['Evidence']
iam_evi,sample,Evidence,Many of the most popular educational institutions that Indian students flock to charge incredibly high fees for tuition to international students.,['Evidence']
iam_evi,sample,Evidence,"Students reporting more internet addiction also found it harder to organise their learning productively, and were more anxious about their upcoming tests.",['Evidence']
iam_evi,sample,Evidence,"Responding to the popularity of social networking services among many students, teachers are increasingly using social networks to supplement teaching and learning in traditional classroom environments.",['Evidence']
iam_evi,sample,Evidence,"And this is before factoring in appeals, which are more time-consuming and therefore cost more than life-sentence appeals, as well as higher prison costs for death-row inmates.",['Evidence']
iam_evi,sample,Evidence,"In her book Ancient Futures, Norberg-Hodge claims that centuries of ecological balance and social harmony are under threat from the pressures of development and globalization.",['Evidence']
iam_evi,sample,Evidence,Another net user “S ~ end” does not agree with his point: Men in favor of naked marriage should not be called rubbish.,['Evidence']
iam_evi,sample,Evidence,We don't ask for anything more.,['Evidence']
iam_evi,sample,Evidence,And it’s not just that we don’t trust people who are not like us.,['Evidence']
iam_evi,sample,Evidence,"When we live in a society in which gender inequality is massive and violence against women is endemic, it becomes clear that any practice which promotes the objectification of women inevitably has an impact on the sexist attitudes which underpin mistreatment and that it is therefore clearly not harmless.",['Evidence']
iam_evi,sample,Evidence,I found a statistically significant result that the proposed smoking ban lowered the market value of hospitality industry firms.,['Evidence']
iam_evi,sample,Evidence,The sport appeals to the worst and most violent parts of human nature.,['Evidence']
iam_evi,sample,Evidence,"Another netizen “tlsl584251111” says: “Do not marry if economic conditions are not allowed, don’t mention to have children if even without a living place, you should not make a child suffer together with you.",['Evidence']
iam_evi,sample,Evidence,"‘Before I entered the university, I believed that anything related to sexuality is dirty.",['Evidence']
iam_evi,sample,Evidence,"London 2012 had a cost overrun of 76%, Sochi 2014 of 289% [ref].",['Evidence']
iam_evi,sample,Evidence,"In August 2012, Facebook estimated that more than 83 million Facebook accounts are fake accounts [ref].",['Evidence']
iam_evi,sample,Evidence,This competition helps lower prices.,['Evidence']
iam_evi,sample,Evidence,"For example, bees may seem small and insignificant, but they have a huge role to play in our ecosystem – they are pollinators.",['Evidence']
iam_evi,sample,Evidence,Some mothers wear qipaos to the test centre for luck.,['Evidence']
iam_evi,sample,Evidence,"Fleischer's central argument is that copyright has become obsolete with regards to the Internet, that the cost of trying to enforce it is unreasonable, and that instead business models need to adapt to the reality of the Darknet [ref].",['Evidence']
iam_evi,sample,Evidence,Missing work and not being productive results in obvious short term and long term effects like less income and job security.,['Evidence']
iam_evi,sample,Evidence,"“Young men are anxious about any sexual ignorance being revealed, while young women can be vulnerable to verbal harassment or attacks on their sexual reputations if they participate in lessons,” says Pound.",['Evidence']
iam_evi,sample,Evidence,"When two individuals decide to share their life together, they trust each other in every aspect of their relationship and life.",['Evidence']
iam_evi,sample,Evidence,"This is because elk, without the wolf as its predator, grazed more heavily on plants needed by beavers for winter survival.",['Evidence']
iam_evi,sample,Evidence,There are various conspiracy theories related to the production and sale of genetically modified crops and genetically modified food that have been identified by some commentators such as Michael Shermer [ref].,['Evidence']
iam_evi,sample,Evidence,"The debt and maintenance costs of the Sochi 2014 Winter Games will cost Russian taxpayers nearly $1 billion per year for the foreseeable future, experts estimate, and there are worries that the solvency of some major Russian banks are threatened by billions of dollars in bad Olympics-related loans.",['Evidence']
iam_evi,sample,Evidence,Harvard professor of political science Robert D. Putnam conducted a nearly decade long study on how diversity affects social trust [ref].,['Evidence']
iam_evi,sample,Evidence,"If then such distances are local, products which reach the consumer will bear excellent quality since they have not travelled for long distances.",['Evidence']
iam_evi,sample,Evidence,Someone who catches the hepatitis B virus can wind up with live cancer one day.,['Evidence']
iam_evi,sample,Evidence,Less risk for the donor.,['Evidence']
iam_evi,sample,Evidence,"Many of the new technologies that harness renewables—including wind, solar, geothermal, and biofuels—are, or soon will be, economically competitive with the fossil fuels that meet 85% of United States energy needs.",['Evidence']
iam_evi,sample,Evidence,"Participants have also said that the overhaul process, implied in the show to last no more than a few days, actually lasted 6–8 months [ref].",['Evidence']
iam_evi,sample,Evidence,The advancements made in this research involving the use of dogs has resulted in a definite improvement in the quality of life for both humans and animals.,['Evidence']
iam_evi,sample,Evidence,"The Institute for Energy Research estimates that wind power is about twice as expensive as conventional gas-fired power, and that solar power is almost three times as expensive.",['Evidence']
iam_evi,sample,Evidence,"This generates toxic and radioactive waste on an epic scale, which is why the phrase ‘clean energy’ is such a sick joke and ministers should be ashamed every time it passes their lips.",['Evidence']
iam_evi,sample,Evidence,"It is estimated that full vaccination, from birth to adolescence, of all US children born in a given year would save 33,000 lives and prevent 14 million infections [ref].",['Evidence']
iam_evi,sample,Evidence,"In China, the transfer of dowries has evolved into an indispensable process of marriage [ref].",['Evidence']
iam_evi,sample,Evidence,"You’ve likely experienced this as “grading on a curve,” in which a professor distributes grades along a bell curve, where the students who did the best get As and Bs, and the students who did the worst get Cs and Ds (though, colleges grade inflate so much that the best students get As, most get Bs, and then maybe the bottom 10% get Cs).",['Evidence']
iam_evi,sample,Evidence,"Occurring due to the free information flow of Internet, privacy threat is one of the negative effects of Internet that you should know about.",['Evidence']
iam_evi,sample,Evidence,"Women also took part outside of formal military structure in the resistances of France, Italy, and Poland, as well as in the British SOE and American OSS which aided these.Women were forced into sexual slavery; the Imperial Japanese Army forced hundreds of thousands in Asia to become comfort women, before and throughout World War II.",['Evidence']
iam_evi,sample,Evidence,"Given the tabloid-media-incited hatred toward “youths” and the fear of all of the crimes they are highlighted to commit, then surely activities such as boxing that take a young person out of crime must be a good thing.",['Evidence']
iam_evi,sample,Evidence,"In Germany, the impact of wind farms on valuable cultural landscapes has implications on zoning and land-use planning [ref].",['Evidence']
iam_evi,sample,Evidence,The incidents of smallpox and polio are very low today because of this unique advantage.,['Evidence']
iam_evi,sample,Evidence,Each social networking user is able to create a community that centers around a personal identity they choose to create online [ref].,['Evidence']
iam_evi,sample,Evidence,"Many textbooks are now available as electronic textbooks, known as e-textbooks, which can offer digital textbooks for a reduced price in comparison to traditional textbooks.",['Evidence']
iam_evi,sample,Evidence,"The more open, transparent and undoubted your relationship is, the more successful and long-lasting it would be.",['Evidence']
iam_evi,sample,Evidence,"In 1975, the very first case to take up the issue of juvenile court cases, Bykofsky v. Borough of Middletown, appeared before the court.",['Evidence']
iam_evi,sample,Evidence,American writer Nicholas Carr asserts that Internet use reduces the deep thinking that leads to true creativity.,['Evidence']
iam_evi,sample,Evidence,"While the amount of oil reserve in Antarctica might seem huge, we have to think in context of the 6 billion people who will be using it.",['Evidence']
iam_evi,sample,Evidence,Pit latrines and septic tanks are the usual methods for human waste disposal but they have limited capacity and are not always adequate to cope with the quantity of waste produced by many people living close together.,['Evidence']
iam_evi,sample,Evidence,"As most of us probably know, photosynthesis (a process that happens in plants) filters carbon dioxide gases out of the air and releases oxygen.",['Evidence']
iam_evi,sample,Evidence,"Peru's newly appointed minister of culture, Susana Baca, said she felt sorry for the animals and that she cried when she once attended a cockfight.",['Evidence']
iam_evi,sample,Evidence,"One obstacle to wide adoption of the e-book is that a large portion of people value the printed book as an object itself, including aspects such as the texture, smell, weight and appearance on the shelf [ref].",['Evidence']
iam_evi,sample,Evidence,"Hours spent surfing the Internet, playing online games, and engaging on social networks can drastically hinder a child's physical development.",['Evidence']
iam_evi,sample,Evidence,All this bio-mass normally retains water during rainfall.,['Evidence']
iam_evi,sample,Evidence,"Instead, it would familiarize students with the kinds of numbers that describe and delineate our personal and public lives.",['Evidence']
iam_evi,sample,Evidence,"The generation of this information is paid for through taxation and, therefore, it might seem that it should be available to any member of the public.",['Evidence']
iam_evi,sample,Evidence,The World Health Organisation estimates that over 6m people a year will die from smoking related illnesses each year and thousands more suffer from the effects of secondhand smoke.,['Evidence']
iam_evi,sample,Evidence,"Why should we cap our ability to treat deadly diseases at the status quo, rather than encouraging innovators to find a cure for cancer?",['Evidence']
iam_evi,sample,Evidence,"The dog meat trade also poses a threat to public health, with the World Health Organisation warning that the trade spreads rabies and increases the risk of cholera.",['Evidence']
iam_evi,sample,Evidence,"Meanwhile, in these ‘fake news’ times, printed news magazines are the most trusted news source, according to a 2017 study by Kantar.",['Evidence']
iam_evi,sample,Evidence,The regional discrimination can be proved by the disparities between ratios of a province's enrollment of students to the total number of candidate students of the province.,['Evidence']
iam_evi,sample,Evidence,"For example, in commenting on the Séralini affair, an incident that involved the retraction of a much-criticized paper which claimed harmful effects of GMOs in lab rats, American biologist PZ Myers said that anti-GMO activists were claiming the retraction was a part of a conspiracy to Hide the Truth™ [ref].",['Evidence']
iam_evi,sample,Evidence,This proves to the company that you have the technical know-how or even competence to deliver in the workplace.,['Evidence']
iam_evi,sample,Evidence,"Differences in width of arm, thighs and calves also increase during puberty.",['Evidence']
iam_evi,sample,Evidence,Side effects in men,['Evidence']
