datasets,spl,single_ans,conversations,answer
ibm_type,sample,STUDY,"Research has shown an inverse link between income inequality and social cohesion. In more equal societies, people are much more likely to trust each other, measures of social capital suggest greater community involvement, and homicide rates are consistently lower",['STUDY']
ibm_type,sample,STUDY,The British regulated online gambling sector was worth a 12% market share of the British regulated gambling industry,['STUDY']
ibm_type,sample,STUDY,"According to some police reports, incidences of reported crime often double and triple in communities within three years of a casino opening [REF",['STUDY']
ibm_type,sample,STUDY,"By 2001, the estimated number of people who had participated in online gambling rose to 8 million and growth would continue",['STUDY']
ibm_type,sample,STUDY,research supporting the view that video game violence leads to youth violence has been produced,['STUDY']
ibm_type,sample,STUDY,"Media effects theories in modern times originated with Bandura's social learning theory, which suggests that children may learn aggression from viewing others [REF]. Modeling of behavior was observed in Bandura's Bobo Doll experiments. Bandura showed children a video of a model beating up a Bobo doll and then put the children in a room with a Bobo doll to see if he/she would imitate the behavior previously seen on the video.   The findings of this experiment suggest that children tended to model the behavior they witnessed in the video",['STUDY']
ibm_type,sample,STUDY,"As in 1997 the conviction rate of Swiss citizens fell below 50% for the first time, a special report was compiled by the Federal Department of Justice and Police (published in 2001) which for the year 1998 found an arrest rate per 1000 adult population of 2.3 for Swiss citizens, 4.2 for legally resident aliens and 32 for asylum seekers.  21% of arrests made concerned individuals with no residence status, who were thus either sans papiers or ""crime tourists"" without any permanent residence in Switzerland [REF",['STUDY']
ibm_type,sample,STUDY,"Studies by Chinese demographers, funded in part by the UN Fund for Population Activities, showed that combining poverty alleviation and health care with relaxed targets for family planning was more effective at reducing fertility than vigorous enforcement of very ambitious fertility reduction targets [REF",['STUDY']
ibm_type,sample,STUDY,"Other studies reach the conclusion that violence in video games is not causally linked with aggressive tendencies. This was the conclusion of a 1999 study by the U.S. government, prompting Surgeon General David Satcher to say, ""We clearly associate media violence to aggressive behavior. But the impact was very small compared to other things. Some may not be happy with that, but that’s where the science is.""[REF",['STUDY']
ibm_type,sample,STUDY,"Research published in 2001 suggested that violent video games may increase mild forms of aggressive behavior in children and young adults. Analyses also showed that exposure to violent video games results in increased physiological arousal, aggression-related thoughts and feelings as well as decreased prosocial behavior. The research comprised a meta analysis, laboratory and field studies [REF",['STUDY']
ibm_type,sample,STUDY,"when one combines all relevant empirical studies using meta-analytic techniques it shows that violent video games are significantly associated with: increased aggressive behavior, thoughts, and affect; increased physiological arousal; and decreased pro-social (helping) behavior.""[REF][REF",['STUDY']
ibm_type,sample,STUDY,"Huesmann &#38; Eron's own cross-national study (which is often cited in support of media violence effects) failed to find a link between television violence and aggressive behavior in most of the countries included in the analysis (including America, and even in studies on American boys",['STUDY']
ibm_type,sample,STUDY,"In the year to March 2011, 5000 adults were surveyed and reported that 11.2% of them had participated in at least one form of remote gambling in the previous four weeks",['STUDY']
ibm_type,sample,STUDY,Drug cartels in Mexico control approximately 70% of the foreign narcotics that flow into the United States [REF,['STUDY']
ibm_type,sample,STUDY,"In a study by Grinols, it was found that in the US, even though a state may not want to support a gambling institution, it would be economically beneficial for them to do so",['STUDY']
ibm_type,sample,STUDY,"several major studies by groups such as The Harvard Medical School Center for Mental Health, The Journal of Adolescent Health, and The British Medical Journal have shown no conclusive link between video game usage and violent activity.""[REF][REF][REF",['STUDY']
ibm_type,sample,STUDY,The most consistent finding in cross-national research on homicides has been that of a positive association between income inequality and homicides. (Neapolitan 1999 pp 260,['STUDY']
ibm_type,sample,STUDY,"Public opinion researchers polled White Americans in the early 1970s on their backing for racial equality and their support for government intervention that would enforce equality. The results revealed high levels of support from White Americans, ranging from 75 percent to nearly 100 percent, regarding the principles for school integration, equal opportunity employment, and open housing",['STUDY']
ibm_type,sample,STUDY,"In 2004 the American Psychological Association summarized the issue as ""Psychological research confirms that violent video games can increase children's aggression, but that parents moderate the negative effects.""[REF",['STUDY']
ibm_type,sample,STUDY,"Ferguson adds that present research on violence in video games confirms no valid link, “The best studies now coming out — those which take care to use well-validated clinical outcome measures and which carefully control for other important risk factors — provide no support for the belief that VVG contributes to youth violence”[REF",['STUDY']
ibm_type,sample,STUDY,"In 2004 the American Psychological Association summarized the issue as ""Psychological research confirms that violent video games can increase children's aggression",['STUDY']
ibm_type,sample,STUDY,"Even though usage of illegal drugs are roughly the same along racial lines, the Drug Policy Alliance Network shows that blacks constitute 13 percent of drug users, but are 38 percent of people arrested for drug offenses, and 59 percent of those convicted [REF",['STUDY']
ibm_type,sample,STUDY,"several major studies by groups such as The Harvard Medical School Center for Mental Health, The Journal of Adolescent Health, and The British Medical Journal have shown no conclusive link between video game usage and violent activity.""[REF][REF][REF",['STUDY']
ibm_type,sample,STUDY,"Moreover, a comprehensive study by Harvard University professor Robert Putnam found that religious people are more charitable than their irreligious counterparts [REF]. The study revealed that forty percent of worship service attending Americans volunteer regularly to help the poor and elderly as opposed to 15% of Americans who never attend services [REF]. Moreover, religious individuals are more likely than non-religious individuals to volunteer for school and youth programs (36% vs. 15%), a neighborhood or civic group (26% vs. 13%), and for health care (21% vs. 13%) [REF",['STUDY']
ibm_type,sample,STUDY,"In the early 1960s, President Lyndon B. Johnson began his War on Poverty by introducing many new elements to welfare, including Medicare, Medicaid, increases in subsidized public housing, and more. David Frum (2002) believed such increases in government programs were counterproductive, because he found positive correlations between government aid and those who could not stay above the poverty line without such aid. Frum concluded that welfare only bred dependence on the government [REF",['STUDY']
ibm_type,sample,STUDY,A 2001 study found that exposure to violent video games causes at least a temporary increase in aggression and that this exposure correlates with aggression in the real world,['STUDY']
ibm_type,sample,STUDY,"In 2009, Princeton sociologist Thomas Espenshade and researcher Alexandria Walton Radford, in their book 'No Longer Separate, Not Yet Equal', examined data on students applying to college in 1997 and calculated that Asian-Americans needed nearly perfect SAT scores of 1550 to have the same chance of being accepted at a top private university as whites who scored 1410 and African-Americans who got 1100. Whites were three times, Hispanics six times, and blacks more than 15 times as likely to be accepted at a US university as Asian-Americans",['STUDY']
ibm_type,sample,STUDY,"The beneficial effect of exercise on the cardiovascular system is well documented. There is a direct relation between physical inactivity and cardiovascular mortality, and physical inactivity is an independent risk factor for the development of coronary artery disease. There is a dose-response relation between the amount of exercise performed from approximately 700 to 2000 kcal of energy expenditure per week and all-cause mortality and cardiovascular disease mortality in middle-aged and elderly populations. The greatest potential for reduced mortality is in the sedentary who become moderately active. Most beneficial effects of physical activity on cardiovascular disease mortality can be attained through moderate-intensity activity (40% to 60% of maximal oxygen uptake, depending on age).. persons who modify their behavior after myocardial infarction to include regular exercise have improved rates of survival.. Persons who remain sedentary have the highest risk for all-cause and cardiovascular disease mortality [REF",['STUDY']
ibm_type,sample,STUDY,There is a study being conducted by Dr.Cheryl Olson and her team at Massachusetts General Hospital’s (MGH) Center for Mental Health and Media and Harvard to prove that violent games help students deal with stress and aggression. She has found that over 49% of boys and 25% of girls use violent games such as Grand Theft Auto IV as an outlet for their anger,['STUDY']
ibm_type,sample,STUDY,Researchers studied the physical activity of 133 children over a three week period using an accelerometer to measure each child's level of physical activity. They discovered the obese children were 35% less active on school days and 65% less active on weekends compared to non-obese children,['STUDY']
ibm_type,sample,STUDY,"In 2004 the American Psychological Association summarized the issue as ""Psychological research confirms that violent video games can increase children's aggression",['STUDY']
ibm_type,sample,STUDY,"A study conducted at the University of Chicago in 2003 found that people with ""black-sounding"" names such as Lakisha and Jamal are 50 percent less likely to be interviewed for a job compared to people with ""white-sounding"" names such as Emily or Greg [REF",['STUDY']
ibm_type,sample,STUDY,Beale also cites studies that conclude that religiousity correlates with better mental health and less likelihood of suicide [REF,['STUDY']
ibm_type,sample,STUDY,"Other meta-analyses by other groups, such as by Ferguson and Kilburn (2009) and Sherry (2007) have repudiated any links between video game violence and aggression, as have recent reviews by the Australian Government (2010) and the US Supreme Court (June, 2011",['STUDY']
ibm_type,sample,STUDY,"The most recent large scale meta-anlysis-- examining 130 studies with over 130,000 subjects worldwide-- concluded that exposure to violent video games causes both short term and long term aggression in players",['STUDY']
ibm_type,sample,STUDY,"It has been shown that action video game players have better hand-eye coordination and visuo-motor skills, such as their resistance to distraction, their sensitivity to information in the peripheral vision and their ability to count briefly presented objects, than non-players [REF",['STUDY']
ibm_type,sample,STUDY,"Scholars such as June Axinn and Mark J. Stern (2007) estimate that the Social Security Act of 1935, and the newly institutionalized programs accompanying the New Deal, increased the capacity to find employment, avoid starvation, and secure some form of affordable housing [REF]. Furthermore, economist Robert Cohen (1973) estimated that the New Deal sparked a reduction in unemployment from 20% to 15% by the end of the 1940s [REF",['STUDY']
ibm_type,sample,STUDY,"By June 2010, suspects had purchased 1,608 firearms at a cost of over US$1 million at Phoenix-area gun shops. At that time, the ATF was also aware of 179 of those weapons being found at crime scenes in Mexico, and 130 in the United States [REF",['STUDY']
ibm_type,sample,STUDY,"After conducting a two-year study of more than 1,200 Middle School children about their attitudes towards video games, Harvard Medical School researchers Lawrence Kutner and Cheryl Olson found that playing video games did not have a particularly negative effect on the researched group [REF",['STUDY']
ibm_type,sample,STUDY,"A recent longitudinal study of youth in Germany found that aggressive children tend to select more violent video games, not the inverse. This study found no evidence violent games are psychologically harmful to minors. The authors further speculated other studies may have found spurious effects due to focusing on youth self-report of aggression rather than reports by parents or teachers, the so called ""single responder bias"" [REF",['STUDY']
ibm_type,sample,STUDY,"A meta-analysis by psychologist Jonathan Freedman, who reviewed over 200 published studies and found that the ""vast and overwhelming majority"" did not find a causal link, also reached this conclusion [REF",['STUDY']
ibm_type,sample,STUDY,"Dr. Michael Persinger stimulated the temporal lobes of the brain artificially with a magnetic field using a device nicknamed the ""God helmet,"" and was able to artificially induce religious experiences along with near-death experiences and ghost sightings [REF",['STUDY']
ibm_type,sample,STUDY,A 2010 Australian hospital study found that 17% of suicidal patients admitted to the Alfred Hospital's emergency department were problem gamblers [REF,['STUDY']
ibm_type,sample,STUDY,The shift from a 15 round to a 12 round distance for title fights has been controversial. There have been studies which show that the brain becomes more susceptible to damage after the 12th round [REF,['STUDY']
ibm_type,sample,STUDY,"scientists tried to stimulate the temporal lobes with a rotating magnetic field. Michael Persinger, from Laurentian University in Ontario, found that he could artificially create the experience of religious feelings in 80% of volunteers [REF",['STUDY']
ibm_type,sample,STUDY,"In 2009, Princeton sociologist Thomas Espenshade and researcher Alexandria Walton Radford, in their book 'No Longer Separate, Not Yet Equal', examined data on students applying to college in 1997 and calculated that Asian-Americans needed nearly perfect SAT scores of 1550 to have the same chance of being accepted at a top private university as whites who scored 1410 and African-Americans who got 1100",['STUDY']
ibm_type,sample,STUDY,"scientific studies from the Pediatrics Journal, Indiana University, University of Missouri and Michigan State University which pointed to a “neurological link between playing violent video games and aggressive behaviour in children and teenagers.”[REF",['STUDY']
ibm_type,sample,STUDY,"In a 1995 survey of 184 Gamblers Anonymous members in Illinois, Illinois State Professor Henry Lesieur found that 56 percent admitted to some illegal act to obtain money to gamble. Fifty-eight percent admitted they wrote bad checks, while 44 percent said they stole or embezzled money from their employer",['STUDY']
ibm_type,sample,STUDY,In the USA approximately 30 percent of suicides are related to alcohol abuse,['STUDY']
ibm_type,sample,STUDY,"In the UK, between 2009 - 2010, 4% of adults had bet online [REF",['STUDY']
ibm_type,sample,STUDY,"Active transport ( walking, bicycling, etc. ) has been found to be inversely related to obesity in Europe, North America, and Australia [REF]. Thus exercise has been associated with a decrease in mortality [REF",['STUDY']
ibm_type,sample,STUDY,"Collaborative research from the Institute of Development Studies states that ""access to safe abortion is a matter of human rights, democracy and public health, and the denial of such access is a major cause of death and impairment, with significant costs to [international] development"" [REF",['STUDY']
ibm_type,sample,STUDY,"The Chinese government estimated that it had three to four hundred million fewer people in 2008 with the one-child policy, than it would have had otherwise [REF",['STUDY']
ibm_type,sample,STUDY,A 2006 study has showed that long-term anabolic steroid users were more likely to have symptoms of muscle dysmorphia,['STUDY']
ibm_type,sample,STUDY,"Ferguson adds that present research on violence in video games confirms no valid link, “The best studies now coming out — those which take care to use well-validated clinical outcome measures and which carefully control for other important risk factors — provide no support for the belief that VVG contributes to youth violence”[REF",['STUDY']
ibm_type,sample,STUDY,"Research published in 2001 suggested that violent video games may increase mild forms of aggressive behavior in children and young adults. Analyses also showed that exposure to violent video games results in increased physiological arousal, aggression-related thoughts and feelings as well as decreased prosocial behavior. The research comprised a meta analysis, laboratory and field studies [REF",['STUDY']
ibm_type,sample,STUDY,"Libertarian economist Thomas Sowell identified what he says are negative results of affirmative action in his book, Affirmative Action Around the World: An Empirical Study [REF]. Sowell writes that affirmative action policies encourage non-preferred groups to designate themselves as members of preferred groups [i.e. primary beneficiaries of affirmative action] to take advantage of group preference policies; that they tend to benefit primarily the most fortunate among the preferred group (e.g., upper and middle class blacks), often to the detriment of the least fortunate among the non-preferred groups (e.g., poor white or Asian); that they reduce the incentives of both the preferred and non-preferred to perform at their best &mdash; the former because doing so is unnecessary and the latter because it can prove futile &mdash; thereby resulting in net losses for society as a whole; and that they engender animosity toward preferred groups as well [REF",['STUDY']
ibm_type,sample,STUDY,"scientific studies from the Pediatrics Journal, Indiana University, University of Missouri and Michigan State University which pointed to a “neurological link between playing violent video games and aggressive behaviour in children and teenagers.”[REF",['STUDY']
ibm_type,sample,STUDY,"Research by Richard G. Wilkinson and Kate Pickett has also presented evidence that both social cohesion and health problems are greater in countries or states where economic inequality is highest. For instance, crime rates, mental health problems and teen-age pregnancies are lower in countries like Japan and Finland compared to countries with greater inequality such as the US and UK [REF",['STUDY']
ibm_type,sample,STUDY,"Many studies have been done on gaming and its integration into the classroom in order to support the educator. ""The use of gaming has the ability to actively involve students in learning.""[REF] On-line gaming is especially important in helping students build collaborative skills while completing given tasks",['STUDY']
ibm_type,sample,STUDY,"Other meta-analyses by other groups, such as by Ferguson and Kilburn (2009) and Sherry (2007) have repudiated any links between video game violence and aggression, as have recent reviews by the Australian Government (2010) and the US Supreme Court (June, 2011",['STUDY']
ibm_type,sample,STUDY,"Altogether, 2,020 firearms were bought by straw purchasers during Fast and Furious [REF]. These included AK-47 variants, Barrett .50 caliber sniper rifles, .38 caliber revolvers, and FN Five-sevens [REF]. , 389 had been recovered in the US and 276 had been recovered in Mexico. The rest remained on the streets, unaccounted for [REF]. Most of the guns went to the Sinaloa Cartel, while others made their way to El Teo and La Familia [REF",['STUDY']
ibm_type,sample,STUDY,"In Africa, if current trends of soil degradation and population growth continue, the continent might be able to feed just 25% of its population by 2025, according to UNU's Ghana-based Institute for Natural Resources in Africa [REF",['STUDY']
ibm_type,sample,STUDY,"According to [U.S.] Justice Department figures, in the past five years 94,000 weapons have been recovered from Mexican drug cartels, of which 64,000 -- 70 percent -- come from the United States.""[REF",['STUDY']
ibm_type,sample,STUDY,"In both children and adults, there is an association between television viewing time and the risk of obesity [REF]. A 2008 meta-analysis found 63 of 73 studies (86%) showed an increased rate of childhood obesity with increased media exposure, with rates increasing proportionally to time spent watching television [REF",['STUDY']
ibm_type,sample,STUDY,There have been studies which show that the brain becomes more susceptible to damage after the 12th round [REF,['STUDY']
ibm_type,sample,STUDY,"when one combines all relevant empirical studies using meta-analytic techniques it shows that violent video games are significantly associated with: increased aggressive behavior, thoughts, and affect; increased physiological arousal; and decreased pro-social (helping) behavior.""[REF][REF",['STUDY']
ibm_type,sample,STUDY,"Several scholars (e.g. Freedman, 2002; Olson, 2004; Savage, 2004) have pointed out that as media content has increased in violence in the past few decades, violent crimes among youth have declined rapidly",['STUDY']
ibm_type,sample,STUDY,"for any given amount of wealth in society, a society with more equality will have higher aggregate utility. Some studies (Layard 2003;Blanchard and Oswald 2000, 2003) have found evidence for this theory, noting that in societies where inequality is lower, population-wide satisfaction and happiness tend to be higher",['STUDY']
ibm_type,sample,STUDY,"The Handbook of Crime Correlates (2009), a review of studies of correlates with crime, states that most studies on immigrants have found higher rates of crime",['STUDY']
ibm_type,sample,STUDY,"Craig Anderson has conducted meta-analysis of previous studies and claimed they have demonstrated five effects: ""increased aggressive behavior, thoughts, and affect; increased physiological arousal; and decreased pro-social (helping) behavior"" [REF",['STUDY']
ibm_type,sample,STUDY,"An analysis of over 200 social studies contends that ""high religiousness predicts a rather lower risk of depression and drug abuse and fewer suicide attempts, and more reports of satisfaction with sex life and a sense of well-being,""[REF",['STUDY']
ibm_type,sample,STUDY,"about two hundred studies (confirmed by meta-analyses such as Paik and Comstock, 1994) have been conducted in peer-reviewed scientific journals on television, movie, music and video game violence effects. Critics argue that about half find some link between media and subsequent aggression (but not violent crime), whereas the other half do not find a link between consuming violent media and subsequent aggression of any kind [REF",['STUDY']
ibm_type,sample,STUDY,"In 2004 the American Psychological Association summarized the issue as ""Psychological research confirms that violent video games can increase children's aggression",['STUDY']
ibm_type,sample,STUDY,reports have shown population ageing and negative population growth in some areas,['STUDY']
ibm_type,sample,STUDY,Research has asserted that most weapons and arms trafficked into Mexico are from gun dealers in the United States [REF,['STUDY']
ibm_type,sample,STUDY,"According to [U.S.] Justice Department figures, in the past five years 94,000 weapons have been recovered from Mexican drug cartels, of which 64,000 -- 70 percent -- come from the United States.""[REF",['STUDY']
ibm_type,sample,STUDY,"55% of people in England and 43% of people in Scotland believe that ""benefits for unemployed people are too high and discourage them from finding jobs"" [REF",['STUDY']
ibm_type,sample,STUDY,"In their study for the World Institute for Development Economics Research, Giovanni Andrea Cornia and Julius Court published in 2001 reach policy conclusions on optimal distribution of income -- that it should be neither too high nor too low [REF]. They conclude that too much equality (below a Gini coefficient of .25) negatively impacts growth due to ""incentive traps, free-riding, labour shirking, [and] high supervision costs"". They also claim that high levels of inequality (above a Gini coefficient of .40) negatively impacts growth, due to ""incentive traps, erosion of social cohesion, social conflicts, [and] uncertain property rights"". They advocate for policies which put equality at the low end of this ""efficient"" range",['STUDY']
ibm_type,sample,STUDY,"One study did find an increase in reports of bullying, noting, ""Our research found that certain patterns of video game play were much more likely to be associated with these types of behavioral problems",['STUDY']
ibm_type,sample,STUDY,"Other meta-analyses by other groups, such as by Ferguson and Kilburn (2009) and Sherry (2007) have repudiated any links between video game violence and aggression, as have recent reviews by the Australian Government (2010) and the US Supreme Court (June, 2011",['STUDY']
ibm_type,sample,STUDY,A recent long-term outcome study of youth found no long-term relationship between playing violent video game and youth violence or bullying [REF,['STUDY']
ibm_type,sample,STUDY,"Compulsive gambling is often very detrimental to personal relationships. In a 1991 study of relationships of American men, it was found that 10% of compulsive gamblers had been married more than twice. Only 2% of men who did not gamble were married more than twice",['STUDY']
ibm_type,sample,STUDY,"Growing populations, falling energy sources and food shortages will create the ""perfect storm"" by 2030, according to the UK government chief scientist. He said food reserves are at a 50-year low but the world requires 50% more energy, food and water by 2030 [REF]. The world will have to produce 70% more food by 2050 to feed a projected extra 2.3 billion people, the United Nations' Food and Agriculture Organisation (FAO) warned [REF",['STUDY']
ibm_type,sample,STUDY,"Two studies compare countries internationally before and after implementing social welfare programs. Using data from the Luxembourg Income Study, Bradley et al. and Lane Kenworthy measure the poverty rates both in relative terms (poverty defined by the respective governments) and absolute terms, (poverty defined by 40% of US median income) respectively. Kenworthy's study also adjusts for economic performance and shows that the economy made no significant difference in uplifting people out of poverty.   The studies look at the different countries from 1960 to 1991 (Kentworthy) and from 1970 to 1997 (Bradley et al.). Both these periods are roughly when major welfare programs where implemented such as the War on Poverty in the United States.   The results of both studies show that poverty has been significantly reduced during the periods where major welfare programs were created",['STUDY']
ibm_type,sample,STUDY,"In a 2004 report by the US Department of Justice, researchers interviewed people who had been arrested in Las Vegas and Des Moines and found that the percentage of problem or pathological gamblers among the arrestees was three to five times higher than in the general population [REF",['STUDY']
ibm_type,sample,STUDY,"Between 1970 and 1979, the largely voluntary ""late, long, few"" policy, which called for later childbearing, greater spacing between children, and fewer children, had already resulted in a halving of the total fertility rate, from 5.9 to 2.9",['STUDY']
ibm_type,sample,STUDY,"Based on United Nations and Chinese government statistics, it was estimated in 1987 that by the year 2000 the population 60 years and older (the retirement age is 60 in urban areas) would number 127 million, or 10.1 percent of the total population; the projection for 2025 was 234 million elderly, or 16.4 percent",['STUDY']
ibm_type,sample,STUDY,"One study did find an increase in reports of bullying, noting, ""Our research found that certain patterns of video game play were much more likely to be associated with these types of behavioral problems than with major violent crime such as school shootings [REF",['STUDY']
ibm_type,sample,STUDY,A 2001 study found that exposure to violent video games causes at least a temporary increase in aggression and that this exposure correlates with aggression in the real world,['STUDY']
ibm_type,sample,STUDY,the Catalyst Model specifically states that media influences are too weak and distant to have much influence,['STUDY']
ibm_type,sample,STUDY,"In a 2004 report by the US Department of Justice, researchers interviewed people who had been arrested in Las Vegas and Des Moines and found that the percentage of problem or pathological gamblers among the arrestees was three to five times higher than in the general population [REF",['STUDY']
ibm_type,sample,STUDY,"One 1951 study found that instead of harming profits, unions increase the wages of about 10–15% of workers by reducing the wages of the remaining 85–90% of workers [REF",['STUDY']
ibm_type,sample,STUDY,Research at University of Rochester suggest that playing video games that contain high levels of action can improve eyesight [REF,['STUDY']
ibm_type,sample,STUDY,"on February 2008, William Hoover, Assistant Director for Field Operations of ATF, testified before Congress that over 90% of the firearms that have either been recovered in, or interdicted in transport to Mexico originated from various sources within the United States [REF",['STUDY']
ibm_type,sample,STUDY,"Several studies have explored the possible benefits of multiplayer video games in a family setting. The most recent study found that girls 11-16 who played video games with their parents had better mental health and less aggressive behavior, with a stronger connection if they played age-appropriate games [REF",['STUDY']
ibm_type,sample,STUDY,"Newer research has been done by the U.S. National Security Council, in a study entitled National Security Study Memorandum 200, under the direction of Henry Kissinger in 1974. This report stressed that only 13 countries are projected to account for 47 percent of the world population increase by the year 2050. This, it is argued, (due to its impact on development, food requirements, resources and the environment) adversely affected the welfare and progress of countries concerned",['STUDY']
ibm_type,sample,STUDY,"During 1997 and 1998, online gambling popularity vastly gained in popularity. Internet gambling websites had increased from just 15 websites in 1996, to 200 in 1997",['STUDY']
ibm_type,sample,STUDY,"In both children and adults, there is an association between television viewing time and the risk of obesity [REF]. A 2008 meta-analysis found 63 of 73 studies (86%) showed an increased rate of childhood obesity with increased media exposure, with rates increasing proportionally to time spent watching television [REF",['STUDY']
ibm_type,sample,STUDY,"Craig Anderson has conducted meta-analysis of previous studies and claimed they have demonstrated five effects: ""increased aggressive behavior, thoughts, and affect; increased physiological arousal; and decreased pro-social (helping) behavior"" [REF",['STUDY']
ibm_type,sample,STUDY,"A study of 1800 children aged 2 to 12 in Colac, Australia tested a program of restricted diet (no carbonated drinks or sweets) and increased exercise. Interim results included a 68% increase in after school activity programs, 21% reduction in television viewing, and an average of 1&nbsp;kg weight reduction compared to a control group [REF",['STUDY']
ibm_type,sample,STUDY,"After the introduction of the one-child policy, the fertility rate in China fell from over three births per woman in 1980 (already a sharp reduction from more than five births per woman in the early 1970s) to approximately 1.8 in 2008 and 1.54 in 2011 [REF",['STUDY']
ibm_type,sample,STUDY,"A study published in the American Journal of Public Health estimated that: ""over 886,000 deaths could have been prevented from 1991 to 2000 if African Americans had received the same care as whites",['STUDY']
ibm_type,sample,STUDY,"55% of people in England and 43% of people in Scotland believe that ""benefits for unemployed people are too high and discourage them from finding jobs"" [REF",['STUDY']
ibm_type,sample,STUDY,A recent long-term outcome study of youth found no long-term relationship between playing violent video game and youth violence or bullying [REF,['STUDY']
ibm_type,sample,STUDY,"China's population growth rate is only 0.47%, ranking 156th in the world",['STUDY']
ibm_type,sample,STUDY,A report published by Frost & Sullivan revealed online gambling revenues had exceeded $830 million in 1998 alone [REF,['STUDY']
ibm_type,sample,STUDY,"Since 1996, the ATF has traced more than 62,000 firearms smuggled into Mexico from the United States [REF",['STUDY']
ibm_type,sample,STUDY,"Craig Anderson has conducted meta-analysis of previous studies and claimed they have demonstrated five effects: ""increased aggressive behavior, thoughts, and affect; increased physiological arousal; and decreased pro-social (helping) behavior"" [REF",['STUDY']
ibm_type,sample,STUDY,A 2001 study found that exposure to violent video games causes at least a temporary increase in aggression and that this exposure correlates with aggression in the real world. A decrease in prosocial behavior (caring about the welfare and rights of others) was also noted [REF,['STUDY']
ibm_type,sample,STUDY,"In another line of research, Clifford A. Pickover explores evidence suggesting that temporal lobe epilepsy may be linked to a variety of spiritual or ‘other worldly’ experiences, such as spiritual possession, originating from altered electrical activity in the brain [REF",['STUDY']
ibm_type,sample,STUDY,occupational and commuting physical activity has decreased from 1972 to 2002 [REF,['STUDY']
ibm_type,sample,STUDY,"By 2001, the estimated number of people who had participated in online gambling rose to 8 million and growth would continue",['STUDY']
ibm_type,sample,STUDY,"Libertarian economist Thomas Sowell identified what he says are negative results of affirmative action in his book, Affirmative Action Around the World: An Empirical Study [REF]. Sowell writes that affirmative action policies encourage non-preferred groups to designate themselves as members of preferred groups [i.e. primary beneficiaries of affirmative action] to take advantage of group preference policies; that they tend to benefit primarily the most fortunate among the preferred group (e.g., upper and middle class blacks), often to the detriment of the least fortunate among the non-preferred groups (e.g., poor white or Asian",['STUDY']
ibm_type,sample,STUDY,"Another study compared personal income to personal gambling expenditure and found that gambling occurs whether or not the country is in a recession. This aspect will attract states to invest in a institution that is basically recession-proof. During the Early 1990s recession, GGR (Gross Gambling Revenue) increased 9.4% even though the recession slowed personal income to 5.95%. This shows reslience of gambling to the effects of recessions [REF",['STUDY']
ibm_type,sample,STUDY,"Two studies compare countries internationally before and after implementing social welfare programs. Using data from the Luxembourg Income Study, Bradley et al. and Lane Kenworthy measure the poverty rates both in relative terms (poverty defined by the respective governments) and absolute terms, (poverty defined by 40% of US median income) respectively. Kenworthy's study also adjusts for economic performance and shows that the economy made no significant difference in uplifting people out of poverty.   The studies look at the different countries from 1960 to 1991 (Kentworthy) and from 1970 to 1997 (Bradley et al.). Both these periods are roughly when major welfare programs where implemented such as the War on Poverty in the United States.   The results of both studies show that poverty has been significantly reduced during the periods where major welfare programs were created",['STUDY']
ibm_type,sample,STUDY,A 2011 note for the International Monetary Fund by Andrew G. Berg and Jonathan D. Ostry found a strong association between lower levels of inequality in developing countries and sustained periods of economic growth,['STUDY']
ibm_type,sample,STUDY,Internet gambling has become one of the most popular and lucrative business present on the Internet. In 2007 the gambling commission stated that the gambling industry achieved a turnover of over £84 billion according to the UK Gambling Commission. This is partly due to the wide range of gambling options that are available to facilitate many different types of people [REF,['STUDY']
ibm_type,sample,STUDY,"It has been shown that action video game players have better hand-eye coordination and visuo-motor skills, such as their resistance to distraction, their sensitivity to information in the peripheral vision and their ability to count briefly presented objects, than non-players [REF",['STUDY']
ibm_type,sample,STUDY,"In 2003, the first naturalistic long-term study on ten users, seven of which having completed the study, found a high incidence of mood disorders and substance abuse",['STUDY']
ibm_type,sample,STUDY,studies of marathon runners found that their prolonged high-intensity exercise was associated with an increased risk of infection occurrence,['STUDY']
ibm_type,sample,STUDY,"Other studies reach the conclusion that violence in video games is not causally linked with aggressive tendencies. This was the conclusion of a 1999 study by the U.S. government, prompting Surgeon General David Satcher to say, ""We clearly associate media violence to aggressive behavior. But the impact was very small compared to other things. Some may not be happy with that, but that’s where the science is.""[REF",['STUDY']
ibm_type,sample,STUDY,"on February 2008, William Hoover, Assistant Director for Field Operations of ATF, testified before Congress that over 90% of the firearms that have either been recovered in, or interdicted in transport to Mexico originated from various sources within the United States [REF",['STUDY']
ibm_type,sample,STUDY,"scientific studies from the Pediatrics Journal, Indiana University, University of Missouri and Michigan State University which pointed to a “neurological link between playing violent video games and aggressive behaviour in children and teenagers.”[REF",['STUDY']
ibm_type,sample,STUDY,Some psychological studies[REF] have shown a correlation between children playing violent video games and suffering psychological effects,['STUDY']
ibm_type,sample,STUDY,"It is estimated that around 10,000 former athletes bear the physical and mental scars of years of drug abuse,[REF",['STUDY']
ibm_type,sample,STUDY,"Research published in 2001 suggested that violent video games may increase mild forms of aggressive behavior in children and young adults. Analyses also showed that exposure to violent video games results in increased physiological arousal, aggression-related thoughts and feelings as well as decreased prosocial behavior. The research comprised a meta analysis, laboratory and field studies [REF",['STUDY']
